date,symbol,open,high,low,close,volume,number_of_bars,number_of_valid_returns,realized_variance,daily_log_return,complete,realized_volatility,realized_volatility_percent
2021-07-04,BTCUSDT,34669.12,35967.85,34357.15,35286.51,43703.475789,288,288,0.0005100822544803004,0.01765107228459898,True,0.0225850006526522,2.25850006526522
2021-07-05,BTCUSDT,35288.13,35293.78,33125.55,33690.14,64123.874245,288,288,0.001276395319670868,-0.0462955249800954,True,0.03572667518354973,3.572667518354973
2021-07-06,BTCUSDT,33690.15,35118.88,33532.0,34220.01,58210.596349,288,288,0.0015733995819982827,0.015605347745176985,True,0.03966610116961689,3.9666101169616894
2021-07-07,BTCUSDT,34220.02,35059.09,33777.77,33862.12,53807.521675,288,288,0.0008197477158774482,-0.010513575195608565,True,0.028631236715822253,2.8631236715822252
2021-07-08,BTCUSDT,33862.11,33929.64,32077.0,32875.71,70136.48032,288,288,0.0015165261034655914,-0.029562898272273444,True,0.03894260011177465,3.8942600111774652
2021-07-09,BTCUSDT,32875.71,34100.0,32261.07,33815.81,47153.939899,288,288,0.0008249056805939447,0.02819435738374842,True,0.02872117129564783,2.872117129564783
2021-07-10,BTCUSDT,33815.81,34262.0,33004.78,33502.87,34761.175468,288,288,0.0006552176008587257,-0.009297337803434232,True,0.025597218615676307,2.5597218615676307
2021-07-11,BTCUSDT,33502.87,34666.0,33306.47,34258.99,31572.647448,288,288,0.000514355234251746,0.022317905214544204,True,0.02267940109993529,2.2679401099935292
2021-07-12,BTCUSDT,34259.0,34678.43,32658.34,33086.63,48181.403762,288,288,0.0006854359569723765,-0.03481973872786604,True,0.026180831861733814,2.6180831861733815
2021-07-13,BTCUSDT,33086.94,33340.0,32202.25,32729.77,41126.361008,288,288,0.0007357446277834264,-0.010844211993666588,True,0.027124612951771796,2.71246129517718
2021-07-14,BTCUSDT,32729.12,33114.03,31550.0,32820.02,46777.823484,288,288,0.0012038226483509385,0.002753633750060642,True,0.034696147456899855,3.4696147456899853
2021-07-15,BTCUSDT,32820.03,33185.25,31133.0,31880.0,51639.576353000004,288,288,0.0011562852461194486,-0.0290598411242647,True,0.034004194537136864,3.4004194537136865
2021-07-16,BTCUSDT,31874.49,32249.18,31020.0,31383.87,48499.864154,288,288,0.000966975676078549,-0.015684787261423375,True,0.031096232506182302,3.10962325061823
2021-07-17,BTCUSDT,31383.86,31955.92,31164.31,31520.07,34012.242132,288,288,0.000675903345127807,0.004330419138806326,True,0.025998141186011875,2.5998141186011874
2021-07-18,BTCUSDT,31520.07,32435.0,31108.97,31778.56,35923.716186,288,288,0.0005344522733614751,0.008167362765900264,True,0.023118223836650496,2.3118223836650498
2021-07-19,BTCUSDT,31778.57,31899.0,30407.44,30839.65,47340.468499,288,288,0.0006425588360630048,-0.02999064883210143,True,0.025348744269943727,2.5348744269943726
2021-07-20,BTCUSDT,30839.65,31063.07,29278.0,29790.35,61034.049017,288,288,0.0011511440831477957,-0.034616684167991234,True,0.03392851430799462,3.392851430799462
2021-07-21,BTCUSDT,29790.34,32858.0,29482.61,32144.51,82796.265128,288,288,0.0018161508244185498,0.0760571584840483,True,0.0426163211037573,4.26163211037573
2021-07-22,BTCUSDT,32144.51,32591.35,31708.0,32287.83,46148.092433,288,288,0.00089015023863509,0.004448704994112584,True,0.02983538567934207,2.983538567934207
2021-07-23,BTCUSDT,32287.58,33650.0,31924.32,33634.09,50112.863626,288,288,0.0006395927031715795,0.040849756917324294,True,0.02529017008981117,2.529017008981117
2021-07-24,BTCUSDT,33634.1,34500.0,33401.14,34258.14,47977.550138,288,288,0.0005964774694853131,0.018384064743453367,True,0.0244228882298002,2.44228882298002
2021-07-25,BTCUSDT,34261.51,35398.0,33851.12,35381.02,47852.928313,288,288,0.0007857898680149061,0.032251317459296686,True,0.028031943707401134,2.8031943707401132
2021-07-26,BTCUSDT,35381.02,40550.0,35205.78,37237.6,152452.512724,288,288,0.007956631751787584,0.05114348533727736,True,0.08919995376561349,8.91999537656135
2021-07-27,BTCUSDT,37241.33,39542.61,36383.0,39457.87,88397.267015,288,288,0.0025533905456630013,0.05791451692422969,True,0.05053108494444782,5.053108494444782
2021-07-28,BTCUSDT,39456.61,40900.0,38772.0,40019.56,101344.528441,288,288,0.0028568512430614556,0.014134814167451654,True,0.05344952051292374,5.344952051292374
2021-07-29,BTCUSDT,40019.57,40640.0,39200.0,40016.48,53998.439283,288,288,0.0010191755143068098,-7.696532715723244e-05,True,0.0319245284116588,3.19245284116588
2021-07-30,BTCUSDT,40018.49,42316.71,38313.23,42206.37,73602.784805,288,288,0.0016436632718930756,0.05327978825254132,True,0.04054211725962367,4.054211725962367
2021-07-31,BTCUSDT,42206.36,42448.0,41000.15,41461.83,44849.791012,288,288,0.0009470286568521144,-0.0177979125551527,True,0.030773830714620407,3.0773830714620405
2021-08-01,BTCUSDT,41461.84,42599.0,39422.01,39845.44,53953.186326,288,288,0.001403009289088084,-0.039765275383072896,True,0.037456765598327946,3.745676559832795
2021-08-02,BTCUSDT,39850.27,40480.01,38690.0,39147.82,50837.351954,288,288,0.0011008602557566578,-0.017663231962589294,True,0.03317921421246527,3.317921421246527
2021-08-03,BTCUSDT,39146.86,39780.0,37642.03,38207.05,57117.435853,288,288,0.0017044990183375927,-0.024324684058786974,True,0.04128557881800366,4.128557881800366
2021-08-04,BTCUSDT,38207.04,39969.66,37508.56,39723.18,52329.35243,288,288,0.0008951415588926193,0.03891484283708971,True,0.02991891640572264,2.991891640572264
2021-08-05,BTCUSDT,39723.17,41350.0,37332.7,40862.46,84343.755621,288,288,0.0021167533388370325,0.028276896761954017,True,0.04600818773693474,4.600818773693474
2021-08-06,BTCUSDT,40862.46,43392.43,39853.86,42836.87,75753.941347,288,288,0.002127489283170511,0.04718738719476967,True,0.046124714450828976,4.612471445082898
2021-08-07,BTCUSDT,42836.87,44700.0,42446.41,44572.54,73396.740808,288,288,0.0020775419627897516,0.039718793988717395,True,0.04558006102222496,4.558006102222496
2021-08-08,BTCUSDT,44572.54,45310.0,43261.0,43794.37,69329.092698,288,288,0.0015837213610634918,-0.017612704032916638,True,0.03979599679695801,3.979599679695801
2021-08-09,BTCUSDT,43794.36,46454.15,42779.0,46253.4,74587.884845,288,288,0.00220752560415376,0.0546297044621687,True,0.0469843123196856,4.69843123196856
2021-08-10,BTCUSDT,46248.87,46700.0,44589.46,45584.99,53814.643421,288,288,0.0011102104198037889,-0.014556479103527134,True,0.03331982022466191,3.3319820224661907
2021-08-11,BTCUSDT,45585.0,46743.47,45341.14,45511.0,52734.901977,288,288,0.000781925994661259,-0.0016244406865868824,True,0.027962939664156538,2.7962939664156536
2021-08-12,BTCUSDT,45510.67,46218.12,43770.0,44399.0,55266.108781,288,288,0.0010698898924447673,-0.024737108317828473,True,0.03270917138120083,3.2709171381200832
2021-08-13,BTCUSDT,44400.06,47886.0,44217.39,47800.0,48239.370431,234,233,,,False,,
2021-08-14,BTCUSDT,47799.99,48144.0,45971.03,47068.51,46114.359022000004,288,288,0.0010585875318714455,-0.015421439567330806,True,0.03253594215435363,3.2535942154353634
2021-08-15,BTCUSDT,47068.5,47372.27,45500.0,46973.82,42110.711334,288,288,0.0009498703253604501,-0.0020137746906024614,True,0.030819966342623576,3.0819966342623575
2021-08-16,BTCUSDT,46973.82,48053.83,45660.0,45901.29,52480.574014,288,288,0.0009805840935420624,-0.023097203992741223,True,0.03131427938723902,3.1314279387239017
2021-08-17,BTCUSDT,45901.3,47160.0,44376.0,44695.95,57039.341629,288,288,0.001288240107766127,-0.02661032775885246,True,0.03589206190463466,3.5892061904634662
2021-08-18,BTCUSDT,44695.95,46000.0,44203.28,44705.29,54099.415985,288,288,0.0012653170162029994,0.0002089456484934307,True,0.03557129483450103,3.557129483450103
2021-08-19,BTCUSDT,44699.37,47033.0,43927.7,46760.62,53411.75392,288,288,0.0011925914856989865,0.044949556575480415,True,0.034533917902534406,3.4533917902534403
2021-08-20,BTCUSDT,46760.62,49382.99,46622.99,49322.47,56850.352228,288,288,0.0008665697333959963,0.05333836243326814,True,0.029437556511979664,2.9437556511979666
2021-08-21,BTCUSDT,49322.47,49757.04,48222.0,48821.87,46745.136584,288,288,0.0007923024295996232,-0.010201389940111858,True,0.028147867230034023,2.8147867230034023
2021-08-22,BTCUSDT,48821.88,49500.0,48050.0,49239.22,37007.887795,288,288,0.0005396626219536432,0.008512092205915157,True,0.023230639723297402,2.32306397232974
2021-08-23,BTCUSDT,49239.22,50500.0,49029.0,49488.85,52462.541954,288,288,0.0005828885951921171,0.005056931265299332,True,0.02414308586722329,2.414308586722329
2021-08-24,BTCUSDT,49488.85,49860.0,47600.0,47674.01,51014.594748,288,288,0.0008434335724533503,-0.037361006005777644,True,0.029041927836377362,2.904192783637736
2021-08-25,BTCUSDT,47674.01,49264.3,47126.28,48973.32,44655.830342,288,288,0.0009015425600869467,0.02688927435585524,True,0.030025698328048037,3.0025698328048036
2021-08-26,BTCUSDT,48973.32,49352.84,46250.0,46843.87,49371.277774,288,288,0.001255255805284231,-0.04445550301891407,True,0.035429589403269,3.5429589403269
2021-08-27,BTCUSDT,46843.86,49149.93,46348.0,49069.9,42068.104965,288,288,0.0009081141451716724,0.04642565518730686,True,0.030134932307401528,3.0134932307401527
2021-08-28,BTCUSDT,49069.9,49299.0,48346.88,48895.35,26681.063786,288,288,0.00036028734240336357,-0.0035635122599485484,True,0.018981236587834936,1.8981236587834935
2021-08-29,BTCUSDT,48895.35,49632.27,47762.54,48767.83,32652.283473,288,288,0.0006256233750668022,-0.002611425769036004,True,0.025012464394113632,2.5012464394113634
2021-08-30,BTCUSDT,48767.84,48888.61,46853.0,46982.91,40288.35083,288,288,0.0007040111296362333,-0.03728695560163409,True,0.026533208053988372,2.6533208053988373
2021-08-31,BTCUSDT,46982.91,48246.11,46700.0,47100.89,48645.527369999996,288,288,0.0007539223975720885,0.002507978245792798,True,0.027457647342263112,2.745764734226311
2021-09-01,BTCUSDT,47100.89,49156.0,46512.0,48810.52,49904.65528,288,288,0.0007377591552549591,0.03565396658703131,True,0.027161722243903442,2.7161722243903443
2021-09-02,BTCUSDT,48810.51,50450.13,48584.06,49246.64,54410.770538,288,288,0.000740095115227009,0.008895278543616854,True,0.027204689213939,2.7204689213938997
2021-09-03,BTCUSDT,49246.63,51000.0,48316.84,49999.14,59025.644157,288,288,0.0010383246146228279,0.015164663339699054,True,0.032223044775794046,3.2223044775794047
2021-09-04,BTCUSDT,49998.0,50535.69,49370.0,49915.64,34664.65959,288,288,0.0005046831079397765,-0.0016714247769785446,True,0.022465153191994408,2.2465153191994407
2021-09-05,BTCUSDT,49917.54,51900.0,49450.0,51756.88,40544.835873,288,288,0.0004912174002738286,0.03622298966548719,True,0.02216342483177698,2.2163424831776983
2021-09-06,BTCUSDT,51756.88,52780.0,50969.33,52663.9,49249.667081,288,288,0.0003449899194024318,0.017372841164721816,True,0.018573904258459818,1.857390425845982
2021-09-07,BTCUSDT,52666.2,52920.0,42843.05,46863.73,123048.802719,288,288,0.019874078523391084,-0.11668618261666898,True,0.1409754536200933,14.097545362009331
2021-09-08,BTCUSDT,46868.57,47340.99,44412.02,46048.31,65069.3152,288,288,0.0021762157975697863,-0.017552965928859212,True,0.04664992816253618,4.664992816253618
2021-09-09,BTCUSDT,46048.31,47399.97,45513.08,46395.14,50651.66002,288,288,0.0011678454032433107,0.007503649579212876,True,0.034173753133703515,3.4173753133703513
2021-09-10,BTCUSDT,46395.14,47033.0,44132.29,44850.91,49048.26618,288,288,0.0010801043611914165,-0.03385083421309661,True,0.032864941216917104,3.2864941216917103
2021-09-11,BTCUSDT,44842.2,45987.93,44722.22,45173.69,30440.4081,288,288,0.000525702501784459,0.007170959563999968,True,0.022928203195725107,2.2928203195725105
2021-09-12,BTCUSDT,45173.68,46460.0,44742.06,46025.24,32094.28052,288,288,0.0008400098819593368,0.018675103944808775,True,0.028982923971872417,2.898292397187242
2021-09-13,BTCUSDT,46025.23,46880.0,43370.0,44940.73,65429.15056,288,288,0.0031479260589297176,-0.023845431156868914,True,0.05610638162392686,5.610638162392686
2021-09-14,BTCUSDT,44940.72,47250.0,44594.44,47111.52,44855.85099,288,288,0.0008809359090323618,0.04717304659737402,True,0.029680564499893897,2.9680564499893896
2021-09-15,BTCUSDT,47103.28,48500.0,46682.32,48121.41,43204.71174,288,288,0.00042905720918816575,0.021209635319469993,True,0.020713696173985118,2.0713696173985117
2021-09-16,BTCUSDT,48121.4,48557.0,47021.1,47737.82,40725.08895,288,288,0.0007247882432031568,-0.00800323656818161,True,0.026921891523501034,2.6921891523501036
2021-09-17,BTCUSDT,47737.81,48150.0,46699.56,47299.98,34461.92776,288,288,0.0005808305263610501,-0.009214083189828307,True,0.024100425854350585,2.4100425854350584
2021-09-18,BTCUSDT,47299.98,48843.2,47035.56,48292.74,30906.47038,288,288,0.0004794110948289612,0.02077136613693832,True,0.021895458315115517,2.1895458315115515
2021-09-19,BTCUSDT,48292.75,48372.83,46829.18,47241.75,29847.24349,288,288,0.0004989905845534632,-0.022003203281518318,True,0.022338097156057477,2.233809715605748
2021-09-20,BTCUSDT,47241.75,47347.25,42500.0,43015.62,78003.524443,288,288,0.003212082063897725,-0.09371472997414271,True,0.056675233249610234,5.6675233249610235
2021-09-21,BTCUSDT,43016.64,43639.0,39600.0,40734.38,84534.080485,288,288,0.006015589488351882,-0.05449085222582275,True,0.07756023135829265,7.756023135829265
2021-09-22,BTCUSDT,40734.09,44000.55,40565.39,43543.61,58349.05542,288,288,0.002028055288439107,0.0666905113136784,True,0.045033934854053194,4.5033934854053195
2021-09-23,BTCUSDT,43546.37,44978.0,43069.09,44865.26,48699.47033,288,288,0.0012201868071310968,0.029900811262543233,True,0.03493117242709006,3.493117242709006
2021-09-24,BTCUSDT,44865.26,45200.0,40675.0,42810.57,84113.426292,288,288,0.002583378787575958,-0.04687874118216935,True,0.05082694942228933,5.082694942228933
2021-09-25,BTCUSDT,42810.58,42966.84,41646.28,42670.64,33594.57189,288,288,0.0013236065271510001,-0.0032739387986831766,True,0.036381403589622545,3.6381403589622545
2021-09-26,BTCUSDT,42670.63,43950.0,40750.0,43160.9,49879.99765,288,288,0.002133428259108974,0.011423896898212011,True,0.04618904912540389,4.618904912540389
2021-09-27,BTCUSDT,43160.9,44350.0,42098.0,42147.35,39776.84383,288,288,0.001337904096331732,-0.023763181042317026,True,0.03657737136990208,3.6577371369902076
2021-09-28,BTCUSDT,42147.35,42787.38,40888.0,41026.54,43372.2624,288,288,0.0015670251946614108,-0.026952637413386958,True,0.03958566905663476,3.9585669056634765
2021-09-29,BTCUSDT,41025.01,42590.0,40753.88,41524.28,33511.53487,264,263,,,False,,
2021-09-30,BTCUSDT,41524.29,44141.37,41410.17,43824.1,46381.22781,288,288,0.0012343124897835577,0.05390557797621278,True,0.035132783689647444,3.513278368964744
2021-10-01,BTCUSDT,43820.01,48495.0,43283.03,48141.61,66244.87492,288,288,0.002289086402510393,0.09396298154418725,True,0.04784439781740798,4.784439781740798
2021-10-02,BTCUSDT,48141.6,48336.59,47430.18,47634.9,30508.98131,288,288,0.0005029580166773036,-0.010581190057192328,True,0.02242672550055633,2.2426725500556333
2021-10-03,BTCUSDT,47634.89,49228.08,47088.0,48200.01,30825.05601,288,288,0.0006911279972127745,0.011793542665608461,True,0.026289313365182716,2.6289313365182716
2021-10-04,BTCUSDT,48200.01,49536.12,46891.0,49224.94,46796.49372,288,288,0.0014077316820736792,0.02104117710619495,True,0.037519750559854195,3.7519750559854197
2021-10-05,BTCUSDT,49224.93,51886.3,49022.4,51471.99,52125.66793,288,288,0.0008092427093566335,0.04463737058466034,True,0.02844719158997305,2.844719158997305
2021-10-06,BTCUSDT,51471.99,55750.0,50382.41,55315.0,79877.545181,288,288,0.0023131334851660347,0.07200634327060776,True,0.04809504636826993,4.809504636826993
2021-10-07,BTCUSDT,55315.0,55332.31,53357.0,53785.22,54917.37766,288,288,0.001191998424345715,-0.028045411251504823,True,0.03452533018445609,3.452533018445609
2021-10-08,BTCUSDT,53785.22,56100.0,53617.61,53951.43,46160.25785,288,288,0.000895849655271422,0.0030854891415940198,True,0.029930747656405476,2.9930747656405474
2021-10-09,BTCUSDT,53955.67,55489.0,53661.67,54949.72,55177.08013,288,288,0.0005386046717495702,0.018334387918284237,True,0.023207857974176984,2.3207857974176984
2021-10-10,BTCUSDT,54949.72,56561.31,54080.0,54659.0,89237.836128,288,288,0.00099643802557679,-0.005304699876692472,True,0.03156640659905384,3.156640659905384
2021-10-11,BTCUSDT,54659.01,57839.04,54415.06,57471.35,52933.165751,288,288,0.0008735807338119035,0.05017267734198871,True,0.029556399202404604,2.9556399202404604
2021-10-12,BTCUSDT,57471.35,57680.0,53879.0,55996.93,53471.2855,288,288,0.0010045847052707602,-0.025989694956714417,True,0.03169518425992757,3.1695184259927567
2021-10-13,BTCUSDT,55996.91,57777.0,54167.19,57367.0,55808.44492,288,288,0.0013608086382728708,0.024172357303922445,True,0.036889139841867695,3.6889139841867693
2021-10-14,BTCUSDT,57370.83,58532.54,56818.05,57347.94,43053.336781,288,288,0.0009548728024029193,-0.00033230196825957594,True,0.030901016203402104,3.0901016203402105
2021-10-15,BTCUSDT,57347.94,62933.0,56850.0,61672.42,82512.908022,288,288,0.0015342942418223695,0.0726999062161002,True,0.0391700681876145,3.9170068187614504
2021-10-16,BTCUSDT,61672.42,62378.42,60150.0,60875.57,35467.88096,288,288,0.0007155505491261871,-0.013004884546981366,True,0.02674977661824837,2.674977661824837
2021-10-17,BTCUSDT,60875.57,61718.39,58963.0,61528.33,39099.24124,288,288,0.0008746549418131077,0.010665774343540668,True,0.02957456579246951,2.957456579246951
2021-10-18,BTCUSDT,61528.32,62695.78,59844.45,62009.84,51798.44844,288,288,0.0011763387107180103,0.007795362977313012,True,0.03429779454597643,3.429779454597643
2021-10-19,BTCUSDT,62005.6,64486.0,61322.22,64280.59,53628.107744,288,288,0.0009484771552528221,0.03596463729137865,True,0.03079735630298195,3.079735630298195
2021-10-20,BTCUSDT,64280.59,67000.0,63481.4,66001.41,51428.934856,288,288,0.000948560242594367,0.026418386013748997,True,0.030798705209705925,3.0798705209705926
2021-10-21,BTCUSDT,66001.4,66639.74,62000.0,62193.15,68538.64537,288,288,0.0030317036088315674,-0.05943124037142122,True,0.05506090817296394,5.5060908172963945
2021-10-22,BTCUSDT,62193.15,63732.39,60000.0,60688.22,52119.35886,288,288,0.0012475722137812565,-0.024495255024330812,True,0.035320988289984985,3.5320988289984987
2021-10-23,BTCUSDT,60688.23,61747.64,59562.15,61286.75,27626.93678,288,288,0.0007078621123529705,0.009814059457965062,True,0.026605678197575994,2.6605678197575995
2021-10-24,BTCUSDT,61286.75,61500.0,59510.63,60852.22,31226.57676,288,288,0.0006317435127766269,-0.007115367573461561,True,0.025134508405310552,2.513450840531055
2021-10-25,BTCUSDT,60852.22,63710.63,60650.0,63078.78,36853.83806,288,288,0.0005580767980160675,0.035936119464491434,True,0.023623649125739814,2.3623649125739816
2021-10-26,BTCUSDT,63078.78,63293.48,59817.55,60328.81,40217.50083,288,288,0.0008412433279756587,-0.044574653976376104,True,0.029004195006509984,2.9004195006509983
2021-10-27,BTCUSDT,60328.81,61496.0,58000.0,58413.44,62124.49016,288,288,0.001801110911872944,-0.032263767068428366,True,0.04243949707375129,4.243949707375129
2021-10-28,BTCUSDT,58413.44,62499.0,57820.0,60575.89,61056.35301,288,288,0.004456375573241865,0.03635095878154801,True,0.06675609015844071,6.675609015844071
2021-10-29,BTCUSDT,60575.9,62980.0,60174.81,62253.71,43973.90414,288,288,0.0011805099359141111,0.027321172837900067,True,0.03435854967710528,3.4358549677105277
2021-10-30,BTCUSDT,62253.7,62359.25,60673.0,61859.19,31478.12566,288,288,0.0005717419074001697,-0.006357458874696141,True,0.023911125180554965,2.3911125180554964
2021-10-31,BTCUSDT,61859.19,62405.3,59945.36,61299.8,39267.63794,288,288,0.0005966963741283517,-0.009084092793677789,True,0.024427369365700266,2.4427369365700264
2021-11-01,BTCUSDT,61299.81,62437.74,59405.0,60911.11,44687.66672,288,288,0.0009861099008412063,-0.006360992003153388,True,0.03140238686535159,3.1402386865351595
2021-11-02,BTCUSDT,60911.12,64270.0,60624.68,63219.99,46368.2841,288,288,0.0008937634744746199,0.03720496031871914,True,0.029895877215338904,2.9895877215338906
2021-11-03,BTCUSDT,63220.57,63500.0,60382.76,62896.48,43336.09049,288,288,0.0009187248341806534,-0.005130348313392911,True,0.030310474001253317,3.0310474001253316
2021-11-04,BTCUSDT,62896.49,63086.31,60677.01,61395.01,35930.93314,288,288,0.000648857375948223,-0.0241616388040993,True,0.025472679010033927,2.5472679010033925
2021-11-05,BTCUSDT,61395.01,62595.72,60721.0,60937.12,31604.48749,288,288,0.0005932391338087529,-0.007486048650990136,True,0.024356500853134733,2.4356500853134735
2021-11-06,BTCUSDT,60940.18,61560.49,60050.0,61470.61,25590.57408,288,288,0.00045875023783360975,0.008716661568432116,True,0.0214184555426765,2.14184555426765
2021-11-07,BTCUSDT,61470.62,63286.35,61322.78,63273.59,25515.6883,288,288,0.00040511089650153975,0.02890884809094593,True,0.020127366854646927,2.012736685464693
2021-11-08,BTCUSDT,63273.58,67789.0,63273.58,67525.83,54442.094554,288,288,0.0008741214448183568,0.06504216884637103,True,0.029565544892972237,2.9565544892972238
2021-11-09,BTCUSDT,67525.82,68524.25,66222.4,66947.66,44661.378068,288,288,0.0008051501510179112,-0.008599071276881335,True,0.02837516785884995,2.837516785884995
2021-11-10,BTCUSDT,66947.67,69000.0,62822.9,64882.43,65171.504046,288,288,0.0035420529679271425,-0.031334257203481486,True,0.059515149062462594,5.95151490624626
2021-11-11,BTCUSDT,64882.42,65600.07,64100.0,64774.26,37237.98058,288,288,0.0007728336057335148,-0.0016685606442090567,True,0.02779988499496922,2.779988499496922
2021-11-12,BTCUSDT,64774.25,65450.7,62278.0,64122.23,44490.10816,288,288,0.0010484427190411416,-0.010117196545530982,True,0.032379665208910696,3.2379665208910695
2021-11-13,BTCUSDT,64122.22,65000.0,63360.22,64380.0,22504.97383,288,288,0.0004820250886589014,0.004011920193833144,True,0.021955069771214607,2.1955069771214606
2021-11-14,BTCUSDT,64380.01,65550.51,63576.27,65519.1,25705.07347,288,288,0.0004961730722625152,0.01753867731607206,True,0.022274942699421593,2.2274942699421594
2021-11-15,BTCUSDT,65519.11,66401.82,63400.0,63606.74,37829.37124,288,288,0.0005464820450156846,-0.029622263612828794,True,0.023376955426566665,2.3376955426566663
2021-11-16,BTCUSDT,63606.73,63617.31,58574.07,60058.87,77455.15609,288,288,0.002465394733419253,-0.0573941917145324,True,0.049652741449181366,4.965274144918137
2021-11-17,BTCUSDT,60058.87,60840.23,58373.0,60344.87,46289.38491,288,288,0.0017437967735685702,0.004750691928607308,True,0.04175879276953023,4.175879276953022
2021-11-18,BTCUSDT,60344.86,60976.0,56474.26,56891.62,62146.99931,288,288,0.0021186418042650258,-0.058927885424532415,True,0.046028706306662864,4.6028706306662865
2021-11-19,BTCUSDT,56891.62,58320.0,55600.0,58052.24,50715.88726,288,288,0.0010456799632203243,0.020195240460608766,True,0.03233697517116164,3.233697517116164
2021-11-20,BTCUSDT,58057.1,59845.0,57353.0,59707.51,33811.5901,288,288,0.0008126267386500164,0.028114513307779754,True,0.028506608683777458,2.8506608683777457
2021-11-21,BTCUSDT,59707.52,60029.76,58486.65,58622.02,31902.22785,288,288,0.0006430654941195644,-0.01834741421386498,True,0.025358736051301223,2.5358736051301225
2021-11-22,BTCUSDT,58617.7,59444.0,55610.0,56247.18,51724.32047,288,288,0.001936544392119594,-0.041354487423493645,True,0.04400618583926121,4.400618583926121
2021-11-23,BTCUSDT,56243.83,58009.99,55317.0,57541.27,49917.85017,288,288,0.0017021828208852363,0.022746522987711945,True,0.04125751835587347,4.125751835587347
2021-11-24,BTCUSDT,57541.26,57735.0,55837.0,57138.29,39612.04964,288,288,0.000874003014633445,-0.007027959623695743,True,0.02956354198389369,2.956354198389369
2021-11-25,BTCUSDT,57138.29,59398.9,57000.0,58960.36,42153.51522,288,288,0.000599607745232026,0.03139088383840996,True,0.024486889251843037,2.4486889251843036
2021-11-26,BTCUSDT,58960.37,59150.0,53500.0,53726.53,65927.87066,288,288,0.0017118696241962077,-0.09295843321180171,True,0.04137474621307311,4.1374746213073115
2021-11-27,BTCUSDT,53723.72,55280.0,53610.0,54721.03,29716.99957,288,288,0.0008788723081671756,0.018341175751456416,True,0.029645780613220082,2.9645780613220083
2021-11-28,BTCUSDT,54716.47,57445.05,53256.64,57274.88,36163.7137,288,288,0.0012459655566554812,0.04561403694585227,True,0.03529823730238496,3.529823730238496
2021-11-29,BTCUSDT,57274.89,58865.97,56666.67,57776.25,40125.28009,288,288,0.0007849729577888364,0.008715658399546815,True,0.028017368859135156,2.8017368859135154
2021-11-30,BTCUSDT,57776.25,59176.99,55875.55,56950.56,49161.05194,288,288,0.0016508967244575632,-0.014394268550107175,True,0.04063122843894291,4.063122843894291
2021-12-01,BTCUSDT,56950.56,59053.55,56458.01,57184.07,44956.63656,288,288,0.001205926932126882,0.004091840063052605,True,0.03472645867529371,3.472645867529371
2021-12-02,BTCUSDT,57184.07,57375.47,55777.77,56480.34,37574.05976,288,288,0.001193413943572343,-0.012382750098006942,True,0.03454582382245853,3.454582382245853
2021-12-03,BTCUSDT,56484.26,57600.0,51680.0,53601.05,58927.69027,288,288,0.0016766255571765984,-0.05232395555977243,True,0.040946618385119406,4.09466183851194
2021-12-04,BTCUSDT,53601.05,53859.1,42000.3,49152.47,114203.373748,288,288,0.007640254832202629,-0.08664155778315208,True,0.08740855125331061,8.740855125331061
2021-12-05,BTCUSDT,49152.46,49699.05,47727.21,49396.33,45580.820120000004,288,288,0.0018100620672132086,0.00494903028218298,True,0.04254482421180288,4.254482421180288
2021-12-06,BTCUSDT,49396.32,50891.11,47100.0,50441.92,58571.21575,288,288,0.0030399087096750848,0.020946445463868358,True,0.055135367140113294,5.513536714011329
2021-12-07,BTCUSDT,50441.91,51936.33,50039.74,50588.95,38253.46877,288,288,0.0010233184891018999,0.0029105975984961667,True,0.031989349619864105,3.1989349619864105
2021-12-08,BTCUSDT,50588.95,51200.0,48600.0,50471.19,38425.92466,288,288,0.0014721873802494916,-0.0023304945609253164,True,0.03836909407647634,3.8369094076476338
2021-12-09,BTCUSDT,50471.19,50797.76,47320.0,47545.59,37692.68665,288,288,0.0013110310725029566,-0.05971363822672069,True,0.036208163064465955,3.6208163064465957
2021-12-10,BTCUSDT,47535.9,50125.0,46852.0,47140.54,44233.57391,288,288,0.002355311721099984,-0.008555687528781664,True,0.04853155387065187,4.853155387065187
2021-12-11,BTCUSDT,47140.54,49485.71,46751.0,49389.99,28889.19358,288,288,0.0014202591581918395,0.046614419400291304,True,0.037686325878119764,3.768632587811976
2021-12-12,BTCUSDT,49389.99,50777.0,48638.0,50053.9,26017.93421,288,288,0.0005447675777652705,0.013352652721007574,True,0.023340256591675903,2.3340256591675903
2021-12-13,BTCUSDT,50053.9,50189.97,45672.75,46702.75,50869.52093,288,288,0.001606342442325282,-0.06929737535263891,True,0.04007920211687456,4.007920211687456
2021-12-14,BTCUSDT,46702.76,48700.41,46290.0,48343.28,39955.984449999996,288,288,0.0017021312092713543,0.034524176232672225,True,0.04125689286981454,4.125689286981454
2021-12-15,BTCUSDT,48336.95,49500.0,46547.0,48864.98,51629.181,288,288,0.0018208445066534816,0.010733758816393973,True,0.042671354638134956,4.267135463813496
2021-12-16,BTCUSDT,48864.98,49436.43,47511.0,47632.38,31949.86739,288,288,0.0007915657417196093,-0.02554820242818441,True,0.02813477815301925,2.813477815301925
